Year,Code,Destination,Gender,AgeGroup,InternationalMigrantStocks,TotalPopulation,IMSPercentageofTotalPop
2000,70,Bosnia and Herzegovina,male,10_14,2032,147283,1.4%
2000,191,Croatia,male,10_14,12142,145083,8.4%
2000,300,Greece,male,10_14,31657,305500,10.4%
2000,380,Italy,male,10_14,49532,1437129,3.4%
2000,470,Malta,male,10_14,711,14575,4.9%
2000,807,North Macedonia,male,10_14,1606,85747,1.9%
2000,620,Portugal,male,10_14,15928,298834,5.3%
2000,688,Serbia,male,10_14,16783,357439,4.7%
2000,705,Slovenia,male,10_14,1746,63074,2.8%
2000,724,Spain,male,10_14,37683,1116983,3.4%
2000,40,Austria,male,10_14,21813,239219,9.1%
2000,56,Belgium,male,10_14,23543,313957,7.5%
2000,250,France,male,10_14,75169,1967775,3.8%
2000,276,Germany,male,10_14,158369,2393748,6.6%
2000,442,Luxembourg,male,10_14,2931,13180,22.2%
2000,528,Netherlands,male,10_14,30484,497162,6.1%
2000,756,Switzerland,male,10_14,50773,215401,23.6%
2000,124,Canada,male,10_14,90944,1049297,8.7%
2000,840,United States of America,male,10_14,671656,10607728,6.3%
2005,108,Burundi,male,10_14,7204,524659,1.4%
2005,174,Comoros,male,10_14,402,39010,1.0%
2005,262,Djibouti,male,10_14,4163,48046,8.7%
2005,232,Eritrea,male,10_14,599,178250,0.3%
2005,231,Ethiopia,male,10_14,22005,4995093,0.4%
2005,404,Kenya,male,10_14,32970,2267560,1.5%
2005,450,Madagascar,male,10_14,603,1151867,0.1%
2005,454,Malawi,male,10_14,6582,816189,0.8%
2005,480,Mauritius,male,10_14,226,55035,0.4%
2005,175,Mayotte,male,10_14,2124,10562,20.1%
2005,508,Mozambique,male,10_14,11547,1249648,0.9%
2005,638,Réunion,male,10_14,5960,35647,16.7%
2005,646,Rwanda,male,10_14,14133,546155,2.6%
2005,690,Seychelles,male,10_14,194,3751,5.2%
2005,706,Somalia,male,10_14,740,659254,0.1%
2005,800,Uganda,male,10_14,29975,1868916,1.6%
2005,834,United Republic of Tanzania,male,10_14,29419,2445509,1.2%
2005,894,Zambia,male,10_14,11279,762071,1.5%
2005,716,Zimbabwe,male,10_14,11188,796112,1.4%
2005,24,Angola,male,10_14,2296,1238168,0.2%
2005,120,Cameroon,male,10_14,8075,1137786,0.7%
2005,140,Central African Republic,male,10_14,3456,248470,1.4%
2005,148,Chad,male,10_14,13665,663680,2.1%
2005,178,Congo,male,10_14,12034,213287,5.6%
2005,180,Democratic Republic of the Congo,male,10_14,30119,3406910,0.9%
2005,226,Equatorial Guinea,male,10_14,139,39308,0.4%
2005,266,Gabon,male,10_14,9661,84325,11.5%
2005,678,Sao Tome and Principe,male,10_14,67,9788,0.7%
2005,72,Botswana,male,10_14,2258,106050,2.1%
2005,748,Eswatini,male,10_14,838,71269,1.2%
2005,426,Lesotho,male,10_14,148,120797,0.1%
2005,516,Namibia,male,10_14,3713,124163,3.0%
2005,710,South Africa,male,10_14,21010,2548685,0.8%
2005,204,Benin,male,10_14,7337,506789,1.4%
2005,854,Burkina Faso,male,10_14,48020,874542,5.5%
2005,132,Cabo Verde,male,10_14,317,31824,1.0%
2005,384,Côte d'Ivoire,male,10_14,28933,1148771,2.5%
2005,270,Gambia,male,10_14,6265,103249,6.1%
2005,288,Ghana,male,10_14,13538,1358816,1.0%
2005,324,Guinea,male,10_14,14241,618406,2.3%
2005,624,Guinea-Bissau,male,10_14,1079,85650,1.3%
2005,430,Liberia,male,10_14,4493,188763,2.4%
2005,466,Mali,male,10_14,14737,811933,1.8%
2005,478,Mauritania,male,10_14,2656,189065,1.4%
2005,562,Niger,male,10_14,5113,863746,0.6%
2005,566,Nigeria,male,10_14,49375,8455839,0.6%
2005,686,Senegal,male,10_14,11678,714908,1.6%
2005,694,Sierra Leone,male,10_14,11638,353422,3.3%
2005,768,Togo,male,10_14,12108,335959,3.6%
2005,12,Algeria,male,10_14,5857,1871701,0.3%
2005,818,Egypt,male,10_14,8387,4242594,0.2%
2005,434,Libya,male,10_14,22131,307637,7.2%
2005,504,Morocco,male,10_14,1727,1664941,0.1%
2005,729,Sudan,male,10_14,31621,1940748,1.6%
2005,788,Tunisia,male,10_14,945,491580,0.2%
2005,732,Western Sahara,male,10_14,96,22888,0.4%
2005,51,Armenia,male,10_14,15304,133363,11.5%
2005,31,Azerbaijan,male,10_14,5617,455138,1.2%
2005,48,Bahrain,male,10_14,5024,35577,14.1%
2005,196,Cyprus,male,10_14,2792,38398,7.3%
2005,268,Georgia,male,10_14,1876,163433,1.1%
2005,368,Iraq,male,10_14,5549,1696001,0.3%
2005,376,Israel,male,10_14,24331,280560,8.7%
2005,400,Jordan,male,10_14,112739,341110,33.1%
2005,414,Kuwait,male,10_14,33769,91565,36.9%
2005,422,Lebanon,male,10_14,43407,253829,17.1%
2005,512,Oman,male,10_14,12684,150616,8.4%
2005,634,Qatar,male,10_14,22103,30524,72.4%
2005,682,Saudi Arabia,male,10_14,184056,1357373,13.6%
2005,275,State of Palestine,male,10_14,11362,256963,4.4%
2005,760,Syrian Arab Republic,male,10_14,21565,1131154,1.9%
2005,792,Turkey,male,10_14,15428,3199999,0.5%
2005,784,United Arab Emirates,male,10_14,78248,141256,55.4%
2005,887,Yemen,male,10_14,6464,1487934,0.4%
2005,398,Kazakhstan,male,10_14,55216,713650,7.7%
2005,417,Kyrgyzstan,male,10_14,4933,294407,1.7%
2005,762,Tajikistan,male,10_14,3809,447453,0.9%
2005,795,Turkmenistan,male,10_14,3776,288218,1.3%
2005,860,Uzbekistan,male,10_14,21546,1655605,1.3%
2005,4,Afghanistan,male,10_14,3445,1691895,0.2%
2005,50,Bangladesh,male,10_14,30196,7955363,0.4%
2005,64,Bhutan,male,10_14,529,40362,1.3%
2005,356,India,male,10_14,53640,63782894,0.1%
2005,364,Iran (Islamic Republic of),male,10_14,90821,3684825,2.5%
2005,462,Maldives,male,10_14,1462,20619,7.1%
2005,524,Nepal,male,10_14,17823,1634352,1.1%
2005,586,Pakistan,male,10_14,26619,10243087,0.3%
2005,144,Sri Lanka,male,10_14,483,829848,0.1%
2005,156,China,male,10_14,21067,53211321,0.0%
2005,344,"China, Hong Kong SAR",male,10_14,40153,216959,18.5%
2005,446,"China, Macao SAR",male,10_14,2800,19385,14.4%
2005,408,Dem. People's Republic of Korea,male,10_14,757,1035964,0.1%
2005,392,Japan,male,10_14,29786,3145377,0.9%
2005,496,Mongolia,male,10_14,142,139931,0.1%
2005,410,Republic of Korea,male,10_14,2461,1853099,0.1%
2005,96,Brunei Darussalam,male,10_14,536,17602,3.0%
2005,116,Cambodia,male,10_14,6275,915315,0.7%
2005,360,Indonesia,male,10_14,20578,11547644,0.2%
2005,418,Lao People's Democratic Republic,male,10_14,529,398918,0.1%
2005,458,Malaysia,male,10_14,81447,1324479,6.1%
2005,104,Myanmar,male,10_14,2424,2425194,0.1%
2005,608,Philippines,male,10_14,6929,5065659,0.1%
2005,702,Singapore,male,10_14,35578,140698,25.3%
2005,764,Thailand,male,10_14,49730,2565755,1.9%
2005,626,Timor-Leste,male,10_14,242,67138,0.4%
2005,704,Viet Nam,male,10_14,1757,4576360,0.0%
2005,28,Antigua and Barbuda,male,10_14,546,3607,15.1%
2005,533,Aruba,male,10_14,747,3886,19.2%
2005,44,Bahamas,male,10_14,792,15220,5.2%
2005,52,Barbados,male,10_14,694,9928,7.0%
2005,192,Cuba,male,10_14,118,386969,0.0%
2005,214,Dominican Republic,male,10_14,9498,507075,1.9%
2005,308,Grenada,male,10_14,287,5327,5.4%
2005,312,Guadeloupe,male,10_14,3335,18548,18.0%
2005,332,Haiti,male,10_14,1178,556712,0.2%
2005,388,Jamaica,male,10_14,1028,144489,0.7%
2005,474,Martinique,male,10_14,2650,15574,17.0%
2005,630,Puerto Rico,male,10_14,8370,145648,5.7%
2005,662,Saint Lucia,male,10_14,320,8644,3.7%
2005,670,Saint Vincent and the Grenadines,male,10_14,202,5495,3.7%
2005,780,Trinidad and Tobago,male,10_14,714,52355,1.4%
2005,850,United States Virgin Islands,male,10_14,1177,4401,26.7%
2005,84,Belize,male,10_14,906,17166,5.3%
2005,188,Costa Rica,male,10_14,10950,214089,5.1%
2005,222,El Salvador,male,10_14,1524,364474,0.4%
2005,320,Guatemala,male,10_14,1697,853703,0.2%
2005,340,Honduras,male,10_14,774,469008,0.2%
2005,484,Mexico,male,10_14,49577,5646289,0.9%
2005,558,Nicaragua,male,10_14,1880,337388,0.6%
2005,591,Panama,male,10_14,2410,162999,1.5%
2005,32,Argentina,male,10_14,29853,1802547,1.7%
2005,68,Bolivia (Plurinational State of),male,10_14,5820,531128,1.1%
2005,76,Brazil,male,10_14,7709,8778484,0.1%
2005,152,Chile,male,10_14,7769,741874,1.0%
2005,170,Colombia,male,10_14,6148,2241613,0.3%
2005,218,Ecuador,male,10_14,9854,749701,1.3%
2005,254,French Guiana,male,10_14,4012,11197,35.8%
2005,328,Guyana,male,10_14,388,47300,0.8%
2005,600,Paraguay,male,10_14,5357,348815,1.5%
2005,604,Peru,male,10_14,3333,1552041,0.2%
2005,740,Suriname,male,10_14,1203,25927,4.6%
2005,858,Uruguay,male,10_14,1809,138117,1.3%
2005,862,Venezuela (Bolivarian Republic of),male,10_14,17646,1396781,1.3%
2005,36,Australia,male,10_14,65346,729627,9.0%
2005,554,New Zealand,male,10_14,23232,161276,14.4%
2005,242,Fiji,male,10_14,386,41353,0.9%
2005,540,New Caledonia,male,10_14,1256,11634,10.8%
2005,598,Papua New Guinea,male,10_14,1225,380580,0.3%
2005,90,Solomon Islands,male,10_14,79,30042,0.3%
2005,548,Vanuatu,male,10_14,73,13142,0.6%
2005,316,Guam,male,10_14,2431,7773,31.3%
2005,296,Kiribati,male,10_14,165,5580,3.0%
2005,583,Micronesia (Fed. States of),male,10_14,64,7219,0.9%
2005,258,French Polynesia,male,10_14,886,13316,6.7%
2005,882,Samoa,male,10_14,409,11633,3.5%
2005,776,Tonga,male,10_14,192,6252,3.1%
2005,112,Belarus,male,10_14,13565,303731,4.5%
2005,100,Bulgaria,male,10_14,1006,208320,0.5%
2005,203,Czechia,male,10_14,3085,305072,1.0%
2005,348,Hungary,male,10_14,5671,304304,1.9%
2005,616,Poland,male,10_14,6971,1303853,0.5%
2005,498,Republic of Moldova,male,10_14,1041,165711,0.6%
2005,642,Romania,male,10_14,1587,632351,0.3%
2005,643,Russian Federation,male,10_14,210503,4269410,4.9%
2005,703,Slovakia,male,10_14,1388,185641,0.7%
2005,804,Ukraine,male,10_14,61937,1395294,4.4%
2005,830,Channel Islands,male,10_14,846,4342,19.5%
2005,208,Denmark,male,10_14,9226,178566,5.2%
2005,233,Estonia,male,10_14,807,40599,2.0%
2005,246,Finland,male,10_14,5454,168323,3.2%
2005,352,Iceland,male,10_14,728,11954,6.1%
2005,372,Ireland,male,10_14,16986,138237,12.3%
2005,428,Latvia,male,10_14,1263,70058,1.8%
2005,440,Lithuania,male,10_14,1091,120437,0.9%
2005,578,Norway,male,10_14,8683,161121,5.4%
2005,752,Sweden,male,10_14,17646,311402,5.7%
2005,826,United Kingdom,male,10_14,76510,1964176,3.9%
2005,8,Albania,male,10_14,3743,165542,2.3%
2005,70,Bosnia and Herzegovina,male,10_14,1237,131392,0.9%
2005,191,Croatia,male,10_14,6928,123179,5.6%
2005,300,Greece,male,10_14,25504,288372,8.8%
2005,380,Italy,male,10_14,87319,1427578,6.1%
2005,470,Malta,male,10_14,519,13949,3.7%
2005,807,North Macedonia,male,10_14,1929,80414,2.4%
2005,620,Portugal,male,10_14,22576,276517,8.2%
2005,688,Serbia,male,10_14,9639,317640,3.0%
2005,705,Slovenia,male,10_14,2496,51665,4.8%
2005,724,Spain,male,10_14,100778,1084836,9.3%
2005,40,Austria,male,10_14,15647,250594,6.2%
2005,56,Belgium,male,10_14,22309,323308,6.9%
2005,250,France,male,10_14,83253,1918990,4.3%
2005,276,Germany,male,10_14,138447,2148159,6.4%
2005,442,Luxembourg,male,10_14,3207,14691,21.8%
2005,528,Netherlands,male,10_14,26450,515028,5.1%
2005,756,Switzerland,male,10_14,39000,224104,17.4%
2005,124,Canada,male,10_14,87426,1081565,8.1%
2005,840,United States of America,male,10_14,848006,11054862,7.7%
2010,108,Burundi,male,10_14,5423,539760,1.0%
2010,174,Comoros,male,10_14,367,42280,0.9%
2010,262,Djibouti,male,10_14,4608,49315,9.3%
2010,232,Eritrea,male,10_14,670,160555,0.4%
2010,231,Ethiopia,male,10_14,26003,6032210,0.4%
2010,404,Kenya,male,10_14,40757,2670755,1.5%
2010,450,Madagascar,male,10_14,678,1364569,0.0%
2010,454,Malawi,male,10_14,6520,944001,0.7%
2010,480,Mauritius,male,10_14,380,49828,0.8%
2010,175,Mayotte,male,10_14,2110,12645,16.7%
2010,508,Mozambique,male,10_14,12069,1480977,0.8%
2010,638,Réunion,male,10_14,6360,35044,18.1%
2010,646,Rwanda,male,10_14,14351,606627,2.4%
2010,690,Seychelles,male,10_14,150,3450,4.3%
2010,706,Somalia,male,10_14,1748,820252,0.2%
2010,728,South Sudan,male,10_14,12975,605012,2.1%
2010,800,Uganda,male,10_14,19565,2177313,0.9%
2010,834,United Republic of Tanzania,male,10_14,9231,2723261,0.3%
2010,894,Zambia,male,10_14,6479,894578,0.7%
2010,716,Zimbabwe,male,10_14,10609,791114,1.3%
2010,24,Angola,male,10_14,5256,1457338,0.4%
2010,120,Cameroon,male,10_14,15081,1256000,1.2%
2010,140,Central African Republic,male,10_14,3553,280283,1.3%
2010,148,Chad,male,10_14,13674,797766,1.7%
2010,178,Congo,male,10_14,16418,247262,6.6%
2010,180,Democratic Republic of the Congo,male,10_14,28333,3989215,0.7%
2010,226,Equatorial Guinea,male,10_14,190,48376,0.4%
2010,266,Gabon,male,10_14,10775,89967,12.0%
2010,678,Sao Tome and Principe,male,10_14,69,10919,0.6%
2010,72,Botswana,male,10_14,1917,106257,1.8%
2010,748,Eswatini,male,10_14,828,68241,1.2%
2010,426,Lesotho,male,10_14,92,109140,0.1%
2010,516,Namibia,male,10_14,2414,126332,1.9%
2010,710,South Africa,male,10_14,47001,2413427,1.9%
2010,204,Benin,male,10_14,9625,582265,1.7%
2010,854,Burkina Faso,male,10_14,43641,1017456,4.3%
2010,132,Cabo Verde,male,10_14,247,27407,0.9%
2010,384,Côte d'Ivoire,male,10_14,28726,1313126,2.2%
2010,270,Gambia,male,10_14,6512,115259,5.6%
2010,288,Ghana,male,10_14,15324,1502473,1.0%
2010,324,Guinea,male,10_14,11227,694809,1.6%
2010,624,Guinea-Bissau,male,10_14,1047,93433,1.1%
2010,430,Liberia,male,10_14,4900,238956,2.1%
2010,466,Mali,male,10_14,21027,954208,2.2%
2010,478,Mauritania,male,10_14,4303,211459,2.0%
2010,562,Niger,male,10_14,5586,1084843,0.5%
2010,566,Nigeria,male,10_14,47556,9711843,0.5%
2010,686,Senegal,male,10_14,11407,793800,1.4%
2010,694,Sierra Leone,male,10_14,6046,396049,1.5%
2010,768,Togo,male,10_14,16826,384786,4.4%
2010,12,Algeria,male,10_14,5776,1548060,0.4%
2010,818,Egypt,male,10_14,7806,4342356,0.2%
2010,434,Libya,male,10_14,23121,291327,7.9%
2010,504,Morocco,male,10_14,1941,1541960,0.1%
2010,729,Sudan,male,10_14,33867,2194469,1.5%
2010,788,Tunisia,male,10_14,1181,430482,0.3%
2010,732,Western Sahara,male,10_14,105,22936,0.5%
2010,51,Armenia,male,10_14,2051,97628,2.1%
2010,31,Azerbaijan,male,10_14,5007,379976,1.3%
2010,48,Bahrain,male,10_14,10669,39809,26.8%
2010,196,Cyprus,male,10_14,3685,36015,10.2%
2010,268,Georgia,male,10_14,1708,132259,1.3%
2010,368,Iraq,male,10_14,3771,1922554,0.2%
2010,376,Israel,male,10_14,19517,314551,6.2%
2010,400,Jordan,male,10_14,133342,411854,32.4%
2010,414,Kuwait,male,10_14,74711,104067,71.8%
2010,422,Lebanon,male,10_14,13284,241465,5.5%
2010,512,Oman,male,10_14,14147,127012,11.1%
2010,634,Qatar,male,10_14,24167,33775,71.6%
2010,682,Saudi Arabia,male,10_14,252574,1297937,19.5%
2010,275,State of Palestine,male,10_14,11046,272492,4.1%
2010,760,Syrian Arab Republic,male,10_14,36285,1255836,2.9%
2010,792,Turkey,male,10_14,15785,3335265,0.5%
2010,784,United Arab Emirates,male,10_14,102109,170011,60.1%
2010,887,Yemen,male,10_14,9038,1529472,0.6%
2010,398,Kazakhstan,male,10_14,56665,580122,9.8%
2010,417,Kyrgyzstan,male,10_14,3209,265856,1.2%
2010,762,Tajikistan,male,10_14,3451,445629,0.8%
2010,795,Turkmenistan,male,10_14,3064,238696,1.3%
2010,860,Uzbekistan,male,10_14,19306,1437926,1.3%
2010,4,Afghanistan,male,10_14,4071,2053118,0.2%
2010,50,Bangladesh,male,10_14,40279,8126950,0.5%
2010,64,Bhutan,male,10_14,724,38491,1.9%
2010,356,India,male,10_14,67069,65845111,0.1%
2010,364,Iran (Islamic Republic of),male,10_14,96737,2950787,3.3%
2010,462,Maldives,male,10_14,1853,15894,11.7%
2010,524,Nepal,male,10_14,16926,1763530,1.0%
2010,586,Pakistan,male,10_14,31223,11019453,0.3%
2010,144,Sri Lanka,male,10_14,2492,821857,0.3%
2010,156,China,male,10_14,29105,47496702,0.1%
2010,344,"China, Hong Kong SAR",male,10_14,33008,180335,18.3%
2010,446,"China, Macao SAR",male,10_14,2537,14280,17.8%
2010,408,Dem. People's Republic of Korea,male,10_14,802,1005627,0.1%
2010,392,Japan,male,10_14,34385,3053124,1.1%
2010,496,Mongolia,male,10_14,215,116436,0.2%
2010,410,Republic of Korea,male,10_14,3815,1660268,0.2%
2010,96,Brunei Darussalam,male,10_14,555,18483,3.0%
2010,116,Cambodia,male,10_14,1129,816329,0.1%
2010,360,Indonesia,male,10_14,19737,11796004,0.2%
2010,418,Lao People's Democratic Republic,male,10_14,964,381918,0.3%
2010,458,Malaysia,male,10_14,25770,1440586,1.8%
2010,104,Myanmar,male,10_14,1917,2515037,0.1%
2010,608,Philippines,male,10_14,6170,5317155,0.1%
2010,702,Singapore,male,10_14,41527,138216,30.0%
2010,764,Thailand,male,10_14,43148,2373509,1.8%
2010,626,Timor-Leste,male,10_14,181,72406,0.2%
2010,704,Viet Nam,male,10_14,1686,3588778,0.0%
2010,28,Antigua and Barbuda,male,10_14,748,3827,19.5%
2010,533,Aruba,male,10_14,590,3801,15.5%
2010,44,Bahamas,male,10_14,1187,16148,7.4%
2010,52,Barbados,male,10_14,780,9665,8.1%
2010,192,Cuba,male,10_14,53,372082,0.0%
2010,531,Curaçao,male,10_14,929,5455,17.0%
2010,214,Dominican Republic,male,10_14,10587,505980,2.1%
2010,308,Grenada,male,10_14,339,4595,7.4%
2010,312,Guadeloupe,male,10_14,3211,18840,17.0%
2010,332,Haiti,male,10_14,853,578338,0.1%
2010,388,Jamaica,male,10_14,1264,143519,0.9%
2010,474,Martinique,male,10_14,2373,13892,17.1%
2010,630,Puerto Rico,male,10_14,4668,138974,3.4%
2010,662,Saint Lucia,male,10_14,276,7996,3.5%
2010,670,Saint Vincent and the Grenadines,male,10_14,181,5322,3.4%
2010,780,Trinidad and Tobago,male,10_14,1272,44367,2.9%
2010,850,United States Virgin Islands,male,10_14,995,3828,26.0%
2010,84,Belize,male,10_14,657,18920,3.5%
2010,188,Costa Rica,male,10_14,9981,203070,4.9%
2010,222,El Salvador,male,10_14,1089,363096,0.3%
2010,320,Guatemala,male,10_14,1725,937408,0.2%
2010,340,Honduras,male,10_14,1027,527139,0.2%
2010,484,Mexico,male,10_14,62514,5657196,1.1%
2010,558,Nicaragua,male,10_14,1991,324951,0.6%
2010,591,Panama,male,10_14,3089,173701,1.8%
2010,32,Argentina,male,10_14,27811,1776733,1.6%
2010,68,Bolivia (Plurinational State of),male,10_14,5237,563908,0.9%
2010,76,Brazil,male,10_14,10392,8814964,0.1%
2010,152,Chile,male,10_14,7682,675712,1.1%
2010,170,Colombia,male,10_14,6730,2198532,0.3%
2010,218,Ecuador,male,10_14,18166,790407,2.3%
2010,254,French Guiana,male,10_14,2669,12190,21.9%
2010,328,Guyana,male,10_14,320,45051,0.7%
2010,600,Paraguay,male,10_14,4651,357317,1.3%
2010,604,Peru,male,10_14,3861,1469894,0.3%
2010,740,Suriname,male,10_14,1266,26418,4.8%
2010,858,Uruguay,male,10_14,1597,132204,1.2%
2010,862,Venezuela (Bolivarian Republic of),male,10_14,28801,1409088,2.0%
2010,36,Australia,male,10_14,82530,721987,11.4%
2010,554,New Zealand,male,10_14,21078,151958,13.9%
2010,242,Fiji,male,10_14,431,40537,1.1%
2010,540,New Caledonia,male,10_14,1314,11556,11.4%
2010,598,Papua New Guinea,male,10_14,1043,439006,0.2%
2010,90,Solomon Islands,male,10_14,72,33281,0.2%
2010,548,Vanuatu,male,10_14,77,14570,0.5%
2010,316,Guam,male,10_14,2512,7760,32.4%
2010,296,Kiribati,male,10_14,193,6250,3.1%
2010,583,Micronesia (Fed. States of),male,10_14,64,6522,1.0%
2010,258,French Polynesia,male,10_14,831,12209,6.8%
2010,882,Samoa,male,10_14,335,11488,2.9%
2010,776,Tonga,male,10_14,185,6308,2.9%
2010,112,Belarus,male,10_14,5973,233658,2.6%
2010,100,Bulgaria,male,10_14,1091,157880,0.7%
2010,203,Czechia,male,10_14,5086,232204,2.2%
2010,348,Hungary,male,10_14,5774,262089,2.2%
2010,616,Poland,male,10_14,5615,1042250,0.5%
2010,498,Republic of Moldova,male,10_14,1446,124513,1.2%
2010,642,Romania,male,10_14,1898,559178,0.3%
2010,643,Russian Federation,male,10_14,125847,3297642,3.8%
2010,703,Slovakia,male,10_14,1143,147665,0.8%
2010,804,Ukraine,male,10_14,33918,1089985,3.1%
2010,830,Channel Islands,male,10_14,999,4378,22.8%
2010,208,Denmark,male,10_14,8999,175940,5.1%
2010,233,Estonia,male,10_14,572,30376,1.9%
2010,246,Finland,male,10_14,4782,151923,3.1%
2010,352,Iceland,male,10_14,1063,11046,9.6%
2010,372,Ireland,male,10_14,20300,145884,13.9%
2010,428,Latvia,male,10_14,519,45441,1.1%
2010,440,Lithuania,male,10_14,590,88985,0.7%
2010,578,Norway,male,10_14,12411,162043,7.7%
2010,752,Sweden,male,10_14,23281,249807,9.3%
2010,826,United Kingdom,male,10_14,122750,1887300,6.5%
2010,8,Albania,male,10_14,3591,143120,2.5%
2010,70,Bosnia and Herzegovina,male,10_14,957,120189,0.8%
2010,191,Croatia,male,10_14,5355,124211,4.3%
2010,300,Greece,male,10_14,22173,282128,7.9%
2010,380,Italy,male,10_14,124365,1410721,8.8%
2010,470,Malta,male,10_14,419,11739,3.6%
2010,499,Montenegro,male,10_14,1359,21375,6.4%
2010,807,North Macedonia,male,10_14,2274,68978,3.3%
2010,620,Portugal,male,10_14,12875,287354,4.5%
2010,688,Serbia,male,10_14,4140,280675,1.5%
2010,705,Slovenia,male,10_14,2113,47637,4.4%
2010,724,Spain,male,10_14,154871,1133458,13.7%
2010,40,Austria,male,10_14,18064,225414,8.0%
2010,56,Belgium,male,10_14,25504,311996,8.2%
2010,250,France,male,10_14,93345,1955494,4.8%
2010,276,Germany,male,10_14,88417,2028610,4.4%
2010,442,Luxembourg,male,10_14,3515,15812,22.2%
2010,528,Netherlands,male,10_14,24051,507575,4.7%
2010,756,Switzerland,male,10_14,26280,213277,12.3%
2010,124,Canada,male,10_14,104608,993227,10.5%
2010,840,United States of America,male,10_14,832941,10692047,7.8%
2015,108,Burundi,male,10_14,6153,617530,1.0%
2015,174,Comoros,male,10_14,351,46420,0.8%
2015,262,Djibouti,male,10_14,4789,49942,9.6%
2015,232,Eritrea,male,10_14,654,203019,0.3%
2015,231,Ethiopia,male,10_14,81835,6596493,1.2%
2015,404,Kenya,male,10_14,49289,3040296,1.6%
2015,450,Madagascar,male,10_14,755,1522537,0.0%
2015,454,Malawi,male,10_14,6087,1098320,0.6%
2015,480,Mauritius,male,10_14,400,48282,0.8%
2015,175,Mayotte,male,10_14,1965,15035,13.1%
2015,508,Mozambique,male,10_14,12127,1775464,0.7%
2015,638,Réunion,male,10_14,6588,36543,18.0%
2015,646,Rwanda,male,10_14,20362,680439,3.0%
2015,690,Seychelles,male,10_14,199,3341,6.0%
2015,706,Somalia,male,10_14,1567,933604,0.2%
2015,728,South Sudan,male,10_14,37241,666116,5.6%
2015,800,Uganda,male,10_14,47264,2610675,1.8%
2015,834,United Republic of Tanzania,male,10_14,10670,3278231,0.3%
2015,894,Zambia,male,10_14,3616,1072762,0.3%
2015,716,Zimbabwe,male,10_14,7938,835908,0.9%
2015,24,Angola,male,10_14,8855,1769002,0.5%
2015,120,Cameroon,male,10_14,30648,1453482,2.1%
2015,140,Central African Republic,male,10_14,2454,309984,0.8%
2015,148,Chad,male,10_14,13657,945408,1.4%
2015,178,Congo,male,10_14,14850,290580,5.1%
2015,180,Democratic Republic of the Congo,male,10_14,39952,4812409,0.8%
2015,226,Equatorial Guinea,male,10_14,231,59747,0.4%
2015,266,Gabon,male,10_14,16097,97800,16.5%
2015,678,Sao Tome and Principe,male,10_14,63,13132,0.5%
